574,574,655.75
575,575,1.4709
576,576,211.53
578,578,19.96
580,580,2.5684
582,582,4.6857
583,583,24.391
584,584,216.72
585,585,14.37
587,587,1.1372
588,588,385.46
589,589,92.007
591,591,2.143
596,596,17.874
598,598,3.1714
600,600,353.84
602,602,30.136
605,605,6.6914
606,606,10.488
608,608,2.0337
609,609,50.417
610,610,111.21
612,612,1.2587
613,613,3.9836
614,614,355.95
615,615,382.9
616,616,456.43
617,617,142.59
618,618,19.618
620,620,108.52
621,621,30.234
622,622,780.53
623,623,31.843
624,624,268.63
625,625,39.423
628,628,19.956
629,629,157.63
630,630,2.4155
631,631,1.3855
633,633,5.6448
634,634,7.3782
635,635,23.268
636,636,12.007
637,637,361.19
638,638,37.38
640,640,1.0114
642,642,3.3434
644,644,5.2603
645,645,9.1541
647,647,22.089
648,648,7.3938
649,649,183.19
650,650,12.096
651,651,278.67
652,652,1.5446
653,653,97.186
654,654,19.314
655,655,87.79
656,656,23.511
657,657,156.03
658,658,652.88
659,659,3.649
660,660,55.001
661,661,5.7954
665,665,1.4824
666,666,185.45
667,667,21.205
668,668,2.1365
669,669,205.12
671,671,443.12
672,672,102.09
673,673,2.9872
675,675,13.617
677,677,605.58
678,678,1.0412
679,679,1.7542
680,680,27.91
681,681,168.2
682,682,1.6758
683,683,3.0577
684,684,774.63
685,685,11.776
686,686,2.9092
689,689,2.2378
690,690,2.4102
691,691,3.0886
692,692,18.352
693,693,7.7309
695,695,7.4333
698,698,1.8815
699,699,785.77
700,700,284.89
702,702,2.5977
703,703,13.918
704,704,347.92
705,705,7.9259
707,707,27.119
708,708,3.3459
710,710,311.75
711,711,105.86
712,712,15.809
713,713,47.09
714,714,150.98
715,715,118.4
716,716,96.743
718,718,2.2461
720,720,782.21
721,721,4.0172
722,722,1.8312
724,724,1.8586
725,725,31.137
727,727,238.62
729,729,191.08
730,730,52.097
731,731,526.47
732,732,615.38
733,733,156.13
734,734,2.4165
736,736,416.23
738,738,489.76
739,739,4.6195
740,740,60.75
741,741,16.942
743,743,478.45
744,744,26.582
745,745,27.291
747,747,153.7
749,749,5.0807
751,751,276.86
752,752,4.41
753,753,10.801
755,755,53.529
757,757,186.18
758,758,5.2795
759,759,1.5338
760,760,9.592
761,761,129.44
763,763,414.57
764,764,2.995
767,767,3.1544
769,769,1.9225
770,770,56.681
771,771,1.9877
772,772,51.818
774,774,125.23
775,775,1.3542
776,776,348.42
777,777,1.0842
778,778,200.28
779,779,127.2
780,780,5.5521
781,781,112.01
782,782,2.6767
784,784,1.8625
785,785,3.0475
786,786,134.44
787,787,28.561
788,788,167.71
789,789,64.37
790,790,8.9966
791,791,717.27
792,792,12.126
794,794,4.7125
795,795,255.85
796,796,1.3265
797,797,388.22
798,798,12.702
799,799,96.779
802,802,62.172
804,804,11.012
805,805,137.58
806,806,8.919
807,807,1.189
808,808,51.963
809,809,4.2945
810,810,275.36
811,811,238.93
812,812,1.2541
813,813,41.017
816,816,221.38
817,817,59.271
818,818,1.4164
819,819,4.312
822,822,245.46
823,823,999.63
824,824,903.73
825,825,28.667
826,826,33.658
827,827,94.74
828,828,73.561
829,829,17.412
830,830,155.88
831,831,5.9877
834,834,24.812
836,836,429.85
837,837,30.551
838,838,59.17
840,840,163.75
841,841,33.647
842,842,77.014
843,843,64.569
844,844,457.65
845,845,883.97
847,847,84.677
848,848,4.5077
849,849,107.05
850,850,50.686
851,851,2.3098
852,852,4.4141
853,853,41.154
854,854,182.28
855,855,3.2612
856,856,3.599
858,858,366.53
859,859,10.244
860,860,6.2284
861,861,547.12
862,862,4.1578
863,863,61.957
864,864,5.252
865,865,12.644
866,866,1.0674
867,867,93.753
869,869,66.461
871,871,165.9
872,872,5.0733
873,873,168.4
874,874,12.512
876,876,1.673
877,877,494.38
878,878,255.95
879,879,3.6747
881,881,19.887
883,883,119.43
884,884,48.509
886,886,231.78
888,888,1.2546
890,890,2.1841
891,891,1.2263
892,892,373.1
893,893,644.08
894,894,375.15
895,895,40.672
896,896,79.469
897,897,26.631
898,898,14.583
899,899,539.95
900,900,75.821
901,901,603.15
902,902,7.6438
903,903,1.4998
904,904,24.72
905,905,455.61
907,907,4.1984
909,909,436.34
911,911,147.04
912,912,37.533
913,913,449.35
916,916,223.63
918,918,2.8888
919,919,469.39
921,921,423.17
922,922,53.468
923,923,14.76
927,927,21.627
928,928,3.3379
930,930,3.0346
931,931,31.2
932,932,15.216
933,933,12.303
934,934,8.347
935,935,91.26
936,936,48.911
937,937,353.16
938,938,30.377
939,939,57.524
941,941,31.969
944,944,12.656
945,945,67.539
946,946,2.4653
947,947,2.3985
948,948,416.81
950,950,21.173
951,951,6.1868
954,954,10.782
955,955,268.11
956,956,33.959
957,957,828.65
958,958,1.0047
962,962,672.17
963,963,55.885
965,965,31.691
966,966,52.139
967,967,37.106
969,969,721.82
970,970,133.35
972,972,1.3199
974,974,5.1957
975,975,341.65
976,976,374.87
977,977,7.1274
980,980,8.5862
981,981,11.191
982,982,2.3861
983,983,246.97
984,984,48.229
985,985,27.715
986,986,740.95
988,988,177.46
989,989,637.7
990,990,380.42
991,991,43.911
993,993,1.3988
995,995,28.622
996,996,47.355
1000,1000,5.3082
